GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
fcrepo-kernel,org.fcrepo.services,LowLevelStorageService.ExternalIdDecorator,0,18,0,0,0,6,0,2,0,2
fcrepo-kernel,org.fcrepo.services,LowLevelStorageService,137,270,11,21,35,69,10,23,1,16
fcrepo-kernel,org.fcrepo.services,NodeService,43,66,7,3,9,16,7,6,3,5
fcrepo-kernel,org.fcrepo.services,TransactionService,5,131,0,10,0,34,0,13,0,8
fcrepo-kernel,org.fcrepo.services,DatastreamService,39,230,3,5,7,47,4,13,1,12
fcrepo-kernel,org.fcrepo.services,LowLevelStorageService.Echo,0,5,0,0,0,2,0,2,0,2
fcrepo-kernel,org.fcrepo.services,ServiceHelpers,114,26,11,3,20,7,13,2,7,1
fcrepo-kernel,org.fcrepo.services,ObjectService,9,30,0,0,3,6,1,5,1,5
fcrepo-kernel,org.fcrepo.services,RepositoryService,35,215,2,4,10,44,3,10,1,9
fcrepo-kernel,org.fcrepo.observer,DefaultFilter,8,30,1,3,4,7,2,4,1,3
fcrepo-kernel,org.fcrepo.observer,SimpleObserver,0,82,0,2,0,15,0,5,0,4
fcrepo-kernel,org.fcrepo.observer,NOOPFilter,0,5,0,0,0,2,0,2,0,2
fcrepo-kernel,org.fcrepo.observer,FedoraEvent,0,41,0,2,0,11,0,9,0,8
fcrepo-kernel,org.fcrepo.utils,FixityResult.FixityState,5,53,0,0,0,2,1,3,1,3
fcrepo-kernel,org.fcrepo.utils,EventIterator,14,6,0,0,5,3,4,1,4,1
fcrepo-kernel,org.fcrepo.utils,EventType,33,116,4,12,4,18,5,15,1,5
fcrepo-kernel,org.fcrepo.utils,FixityResult,29,125,1,11,9,23,5,15,4,10
fcrepo-kernel,org.fcrepo.utils,FixityInputStream,0,13,0,0,0,3,0,2,0,2
fcrepo-kernel,org.fcrepo.utils,NodeIterator,13,6,0,0,4,3,3,1,3,1
fcrepo-kernel,org.fcrepo.utils,NamespaceTools,3,14,0,0,1,3,1,3,1,3
fcrepo-kernel,org.fcrepo.utils,NamespaceTools.new Function() {...},7,15,1,1,2,3,1,2,0,2
fcrepo-kernel,org.fcrepo.utils,LowLevelCacheEntry,28,92,0,8,8,24,0,10,0,6
fcrepo-kernel,org.fcrepo.utils,NodePropertiesTools,16,243,5,21,6,43,6,13,2,4
fcrepo-kernel,org.fcrepo.utils,FedoraTypesUtils.new Function() {...},16,3,2,0,4,1,2,1,1,1
fcrepo-kernel,org.fcrepo.utils,NamespaceChangedStatementListener,12,82,0,6,4,23,0,7,0,4
fcrepo-kernel,org.fcrepo.utils,FedoraTypesUtils.new Function() {...},1,12,1,1,0,3,1,2,0,2
fcrepo-kernel,org.fcrepo.utils,FedoraTypesUtils.new Predicate() {...},7,22,1,5,2,4,1,4,0,2
fcrepo-kernel,org.fcrepo.utils,FedoraTypesUtils.new Predicate() {...},6,13,0,2,2,3,0,3,0,2
fcrepo-kernel,org.fcrepo.utils,FedoraTypesUtils.new Predicate() {...},7,16,1,1,2,3,1,2,0,2
fcrepo-kernel,org.fcrepo.utils,FedoraTypesUtils.new Predicate() {...},7,16,1,1,2,3,1,2,0,2
fcrepo-kernel,org.fcrepo.utils,FedoraTypesUtils.new Predicate() {...},7,16,1,1,2,3,1,2,0,2
fcrepo-kernel,org.fcrepo.utils,FedoraTypesUtils.new Function() {...},6,22,0,2,2,6,0,3,0,2
fcrepo-kernel,org.fcrepo.utils,FedoraTypesUtils.new Function() {...},7,13,1,1,2,3,1,2,0,2
fcrepo-kernel,org.fcrepo.utils,ContentDigest,11,55,0,0,4,8,1,5,1,5
fcrepo-kernel,org.fcrepo.utils,EventType.new Object() {...},7,47,0,0,0,1,0,1,0,1
fcrepo-kernel,org.fcrepo.utils,FedoraTypesUtils,24,207,4,10,5,44,5,15,1,12
fcrepo-kernel,org.fcrepo.utils,PropertyIterator,18,0,0,0,7,0,4,0,4,0
fcrepo-kernel,org.fcrepo.utils,JcrRdfTools,106,1034,33,118,16,215,34,69,1,23
fcrepo-kernel,org.fcrepo.utils,JcrPropertyStatementListener,0,158,2,12,0,38,2,12,0,7
fcrepo-kernel,org.fcrepo,Datastream,97,256,8,18,19,55,6,23,0,16
fcrepo-kernel,org.fcrepo,TxAwareSession,0,67,0,8,0,12,0,7,0,3
fcrepo-kernel,org.fcrepo,Transaction,31,84,1,5,9,29,3,11,2,9
fcrepo-kernel,org.fcrepo,RdfLexicon,3,142,0,0,2,47,1,1,1,1
fcrepo-kernel,org.fcrepo,FedoraObject,24,59,1,3,4,14,2,7,1,6
fcrepo-kernel,org.fcrepo,FedoraResource,38,254,6,12,13,58,9,22,3,19
fcrepo-kernel,org.fcrepo,Transaction.State,9,49,0,0,0,2,2,2,2,2
fcrepo-kernel,org.fcrepo.spring,ModeShapeRepositoryFactoryBean,7,34,1,1,1,10,1,7,0,7
fcrepo-kernel,org.fcrepo.utils.infinispan,StoreChunkInputStream,8,262,2,30,3,55,2,21,0,7
fcrepo-kernel,org.fcrepo.utils.infinispan,StoreChunkOutputStream,25,158,4,6,8,33,4,7,1,5
fcrepo-kernel,org.fcrepo.rdf.impl,DefaultGraphSubjects,5,98,4,16,0,16,4,12,0,6
